0.1   0.958111
0.3   0.800242
0.5   0.618656
0.7   0.428521
0.9   0.233741
1.1   0.0356985 
1.3   -0.165243
1.5   -0.369485
1.7   -0.578727
1.9   -0.799675
2.0   -0.928876
2.01  -0.945734
2.02  -0.967536
2.021 -0.970668
2.01  -0.99895
2.02  -0.992973
2.021 -0.991424
